date,symbol,sma,adx,dema,ema,rsi,standardDeviation,tema,williams,wma
17-03-1986,MSFT,0.10243,100,0.10243,0.10243,100,0,0.10243,-33.46153846153877,0.10243
18-03-1986,MSFT,0.099827,100,0.099827,0.099827,0,0,0.099827,-80.00460723335651,0.099827
19-03-1986,MSFT,0.098091,100,0.098091,0.098091,0,0,0.098091,-75.03595053206801,0.098091
20-03-1986,MSFT,0.095487,100,0.095487,0.095487,0,0,0.095487,-74.9999999999998,0.095487
21-03-1986,MSFT,0.092883,100,0.092883,0.092883,0,0,0.092883,-71.42857142857162,0.092883
24-03-1986,MSFT,0.090279,100,0.090279,0.090279,0,0,0.090279,-75.0000000000001,0.090279
25-03-1986,MSFT,0.092015,0,0.092015,0.092015,100,0,0.092015,0.0,0.092015
26-03-1986,MSFT,0.094619,100,0.094619,0.094619,100,0,0.094619,-20.000000000000192,0.094619
27-03-1986,MSFT,0.096355,100,0.096355,0.096355,100,0,0.096355,0.0,0.096355
31-03-1986,MSFT,0.095487,100,0.095487,0.095487,0,0,0.095487,-33.33333333333315,0.095487
01-04-1986,MSFT,0.094619,0,0.094619,0.094619,0,0,0.094619,-100.0,0.094619
02-04-1986,MSFT,0.095487,100,0.095487,0.095487,100,0,0.095487,-66.66666666666649,0.095487
03-04-1986,MSFT,0.096355,100,0.096355,0.096355,100,0,0.096355,-100.0,0.096355
04-04-1986,MSFT,0.096355,0,0.096355,0.096355,0,0,0.096355,-100.0,0.096355
07-04-1986,MSFT,0.094619,100,0.094619,0.094619,0,0,0.094619,-60.000000000000064,0.094619
08-04-1986,MSFT,0.095487,0,0.095487,0.095487,100,0,0.095487,-66.66666666666649,0.095487
09-04-1986,MSFT,0.097223,100,0.097223,0.097223,100,0,0.097223,-33.33333333333315,0.097223
10-04-1986,MSFT,0.098091,100,0.098091,0.098091,100,0,0.098091,-25.0000000000002,0.098091
11-04-1986,MSFT,0.099827,100,0.099827,0.099827,100,0,0.099827,-66.62821991541729,0.099827
14-04-1986,MSFT,0.1007,0,0.1007,0.1007,100,0,0.1007,-49.6249278707444,0.1007
15-04-1986,MSFT,0.1007,100,0.1007,0.1007,0,0,0.1007,0.0,0.1007
16-04-1986,MSFT,0.10417,100,0.10417,0.10417,100,0,0.10417,-16.68904661423358,0.10417
17-04-1986,MSFT,0.10504,0,0.10504,0.10504,100,0,0.10504,0.0,0.10504
18-04-1986,MSFT,0.10156,100,0.10156,0.10156,0,0,0.10156,-80.18433179723502,0.10156
21-04-1986,MSFT,0.10156,100,0.10156,0.10156,0,0,0.10156,-25.06482281763177,0.10156
22-04-1986,MSFT,0.099827,0,0.099827,0.099827,0,0,0.099827,-100.0,0.099827
23-04-1986,MSFT,0.10026,100,0.10026,0.10026,100,0,0.10026,-25.272831705916015,0.10026
24-04-1986,MSFT,0.11024,100,0.11024,0.11024,100,0,0.11024,-14.317452480868855,0.11024
25-04-1986,MSFT,0.11719,100,0.11719,0.11719,100,0,0.11719,-43.96313364055297,0.11719
28-04-1986,MSFT,0.11806,0,0.11806,0.11806,100,0,0.11806,-33.33333333333333,0.11806
29-04-1986,MSFT,0.11458,100,0.11458,0.11458,0,0,0.11458,-80.18433179723502,0.11458
30-04-1986,MSFT,0.11198,100,0.11198,0.11198,0,0,0.11198,-57.16639209225709,0.11198
01-05-1986,MSFT,0.11024,100,0.11024,0.11024,0,0,0.11024,-50.14409221901992,0.11024
02-05-1986,MSFT,0.11024,0,0.11024,0.11024,0,0,0.11024,-66.92307692307683,0.11024
05-05-1986,MSFT,0.10938,0,0.10938,0.10938,0,0,0.10938,-100.0,0.10938
06-05-1986,MSFT,0.11024,100,0.11024,0.11024,100,0,0.11024,-100.0,0.11024
07-05-1986,MSFT,0.11024,100,0.11024,0.11024,0,0,0.11024,-33.46153846153823,0.11024
08-05-1986,MSFT,0.11111,0,0.11111,0.11111,100,0,0.11111,0.0,0.11111
09-05-1986,MSFT,0.11024,0,0.11024,0.11024,0,0,0.11024,-100.0,0.11024
12-05-1986,MSFT,0.11111,100,0.11111,0.11111,100,0,0.11111,-75.0000000000001,0.11111
13-05-1986,MSFT,0.11198,0,0.11198,0.11198,100,0,0.11198,-50.0000000000004,0.11198
14-05-1986,MSFT,0.11111,0,0.11111,0.11111,0,0,0.11111,-100.0,0.11111
15-05-1986,MSFT,0.11111,100,0.11111,0.11111,0,0,0.11111,-100.0,0.11111
16-05-1986,MSFT,0.11198,100,0.11198,0.11198,100,0,0.11198,-74.92795389049004,0.11198
19-05-1986,MSFT,0.10938,100,0.10938,0.10938,0,0,0.10938,-100.0,0.10938
20-05-1986,MSFT,0.10938,100,0.10938,0.10938,0,0,0.10938,-49.71098265895925,0.10938
21-05-1986,MSFT,0.10764,100,0.10764,0.10764,0,0,0.10764,-100.0,0.10764
22-05-1986,MSFT,0.10764,0,0.10764,0.10764,0,0,0.10764,-100.0,0.10764
23-05-1986,MSFT,0.10764,100,0.10764,0.10764,0,0,0.10764,-100.0,0.10764
27-05-1986,MSFT,0.11111,100,0.11111,0.11111,100,0,0.11111,0.0,0.11111
28-05-1986,MSFT,0.11458,100,0.11458,0.11458,100,0,0.11458,0.0,0.11458
29-05-1986,MSFT,0.11719,100,0.11719,0.11719,100,0,0.11719,-33.39731285988473,0.11719
30-05-1986,MSFT,0.12066,100,0.12066,0.12066,100,0,0.12066,-50.09596928982722,0.12066
02-06-1986,MSFT,0.11806,0,0.11806,0.11806,0,0,0.11806,-100.0,0.11806
03-06-1986,MSFT,0.11806,100,0.11806,0.11806,0,0,0.11806,0.0,0.11806
04-06-1986,MSFT,0.11719,100,0.11719,0.11719,0,0,0.11719,-66.66666666666666,0.11719
05-06-1986,MSFT,0.11893,0,0.11893,0.11893,100,0,0.11893,0.0,0.11893
06-06-1986,MSFT,0.11893,0,0.11893,0.11893,0,0,0.11893,0.0,0.11893
09-06-1986,MSFT,0.11372,100,0.11372,0.11372,0,0,0.11372,-100.0,0.11372
10-06-1986,MSFT,0.11372,100,0.11372,0.11372,0,0,0.11372,0.0,0.11372
11-06-1986,MSFT,0.11372,0,0.11372,0.11372,0,0,0.11372,0.0,0.11372
12-06-1986,MSFT,0.10938,100,0.10938,0.10938,0,0,0.10938,-83.30134357005741,0.10938
13-06-1986,MSFT,0.10938,0,0.10938,0.10938,0,0,0.10938,-49.71098265895925,0.10938
16-06-1986,MSFT,0.10851,100,0.10851,0.10851,0,0,0.10851,-66.53846153846177,0.10851
17-06-1986,MSFT,0.11024,100,0.11024,0.11024,100,0,0.11024,-66.92307692307683,0.11024
18-06-1986,MSFT,0.10938,100,0.10938,0.10938,0,0,0.10938,-33.076923076922995,0.10938
19-06-1986,MSFT,0.10851,0,0.10851,0.10851,0,0,0.10851,-66.53846153846177,0.10851
20-06-1986,MSFT,0.10894,0,0.10894,0.10894,100,0,0.10894,-50.57471264367873,0.10894
23-06-1986,MSFT,0.11024,100,0.11024,0.11024,100,0,0.11024,0.0,0.11024
24-06-1986,MSFT,0.10938,100,0.10938,0.10938,0,0,0.10938,-66.53846153846123,0.10938
25-06-1986,MSFT,0.10764,100,0.10764,0.10764,0,0,0.10764,-100.0,0.10764
26-06-1986,MSFT,0.10417,100,0.10417,0.10417,0,0,0.10417,-100.0,0.10417
27-06-1986,MSFT,0.1033,100,0.1033,0.1033,0,0,0.1033,-66.6666666666663,0.1033
30-06-1986,MSFT,0.10677,100,0.10677,0.10677,100,0,0.10677,-37.55395683453233,0.10677
01-07-1986,MSFT,0.10677,0,0.10677,0.10677,0,0,0.10677,0.0,0.10677
02-07-1986,MSFT,0.10677,0,0.10677,0.10677,0,0,0.10677,0.0,0.10677
03-07-1986,MSFT,0.10851,100,0.10851,0.10851,100,0,0.10851,-50.0000000000004,0.10851
07-07-1986,MSFT,0.10417,100,0.10417,0.10417,0,0,0.10417,-100.0,0.10417
08-07-1986,MSFT,0.10156,100,0.10156,0.10156,0,0,0.10156,-75.21613832853028,0.10156
09-07-1986,MSFT,0.097223,100,0.097223,0.097223,0,0,0.097223,-83.32372718539851,0.097223
10-07-1986,MSFT,0.094619,100,0.094619,0.094619,0,0,0.094619,-44.444444444444485,0.094619
11-07-1986,MSFT,0.097223,100,0.097223,0.097223,100,0,0.097223,-39.999999999999936,0.097223
14-07-1986,MSFT,0.095921,0,0.095921,0.095921,0,0,0.095921,-62.4999999999997,0.095921
15-07-1986,MSFT,0.097223,100,0.097223,0.097223,100,0,0.097223,-39.999999999999936,0.097223
16-07-1986,MSFT,0.1007,100,0.1007,0.1007,100,0,0.1007,0.0,0.1007
17-07-1986,MSFT,0.10243,100,0.10243,0.10243,100,0,0.10243,0.0,0.10243
18-07-1986,MSFT,0.1033,100,0.1033,0.1033,100,0,0.1033,-20.03223578171761,0.1033
21-07-1986,MSFT,0.1033,100,0.1033,0.1033,0,0,0.1033,-100.0,0.1033
22-07-1986,MSFT,0.10677,100,0.10677,0.10677,100,0,0.10677,0.0,0.10677
23-07-1986,MSFT,0.10417,100,0.10417,0.10417,0,0,0.10417,-100.0,0.10417
24-07-1986,MSFT,0.10764,100,0.10764,0.10764,100,0,0.10764,-50.0,0.10764
25-07-1986,MSFT,0.10851,0,0.10851,0.10851,100,0,0.10851,-50.0000000000004,0.10851
28-07-1986,MSFT,0.1059,100,0.1059,0.1059,0,0,0.1059,-100.0,0.1059
29-07-1986,MSFT,0.1033,100,0.1033,0.1033,0,0,0.1033,-66.60268714011511,0.1033
30-07-1986,MSFT,0.099827,100,0.099827,0.099827,0,0,0.099827,-50.00719942404608,0.099827
31-07-1986,MSFT,0.098959,0,0.098959,0.098959,0,0,0.098959,-100.0,0.098959
01-08-1986,MSFT,0.098091,100,0.098091,0.098091,0,0,0.098091,-66.66666666666684,0.098091
04-08-1986,MSFT,0.098091,100,0.098091,0.098091,0,0,0.098091,0.0,0.098091
05-08-1986,MSFT,0.097223,100,0.097223,0.097223,0,0,0.097223,-100.0,0.097223
06-08-1986,MSFT,0.096355,100,0.096355,0.096355,0,0,0.096355,-50.0,0.096355
07-08-1986,MSFT,0.095487,0,0.095487,0.095487,0,0,0.095487,-66.66666666666649,0.095487
08-08-1986,MSFT,0.096355,100,0.096355,0.096355,100,0,0.096355,-66.66666666666684,0.096355
11-08-1986,MSFT,0.099827,100,0.099827,0.099827,100,0,0.099827,-33.46109620544265,0.099827
12-08-1986,MSFT,0.10243,100,0.10243,0.10243,100,0,0.10243,0.0,0.10243
13-08-1986,MSFT,0.1033,100,0.1033,0.1033,100,0,0.1033,0.0,0.1033
14-08-1986,MSFT,0.1059,100,0.1059,0.1059,100,0,0.1059,-25.07204610951036,0.1059
15-08-1986,MSFT,0.10634,0,0.10634,0.10634,100,0,0.10634,-24.855491329479623,0.10634
18-08-1986,MSFT,0.10504,0,0.10504,0.10504,0,0,0.10504,-100.0,0.10504
19-08-1986,MSFT,0.10504,100,0.10504,0.10504,0,0,0.10504,-19.81566820276505,0.10504
20-08-1986,MSFT,0.10417,0,0.10417,0.10417,0,0,0.10417,-100.0,0.10417
21-08-1986,MSFT,0.10417,100,0.10417,0.10417,0,0,0.10417,-100.0,0.10417
22-08-1986,MSFT,0.10243,100,0.10243,0.10243,0,0,0.10243,-60.13824884792635,0.10243
25-08-1986,MSFT,0.10243,0,0.10243,0.10243,0,0,0.10243,0.0,0.10243
26-08-1986,MSFT,0.10156,0,0.10156,0.10156,0,0,0.10156,-100.0,0.10156
27-08-1986,MSFT,0.10156,100,0.10156,0.10156,0,0,0.10156,-50.28901734104035,0.10156
28-08-1986,MSFT,0.10156,0,0.10156,0.10156,0,0,0.10156,-100.0,0.10156
29-08-1986,MSFT,0.098959,100,0.098959,0.098959,0,0,0.098959,-66.66026502784703,0.098959
02-09-1986,MSFT,0.096355,100,0.096355,0.096355,0,0,0.096355,-66.66666666666679,0.096355
03-09-1986,MSFT,0.093751,100,0.093751,0.093751,0,0,0.093751,-40.000000000000064,0.093751
04-09-1986,MSFT,0.10156,100,0.10156,0.10156,100,0,0.10156,0.0,0.10156
05-09-1986,MSFT,0.1059,100,0.1059,0.1059,100,0,0.1059,0.0,0.1059
08-09-1986,MSFT,0.10504,100,0.10504,0.10504,0,0,0.10504,-100.0,0.10504
09-09-1986,MSFT,0.10677,100,0.10677,0.10677,100,0,0.10677,-60.13824884792614,0.10677
10-09-1986,MSFT,0.10504,0,0.10504,0.10504,0,0,0.10504,-100.0,0.10504
11-09-1986,MSFT,0.1007,100,0.1007,0.1007,0,0,0.1007,-100.0,0.1007
12-09-1986,MSFT,0.098091,100,0.098091,0.098091,0,0,0.098091,-100.0,0.098091
15-09-1986,MSFT,0.099827,100,0.099827,0.099827,100,0,0.099827,0.0,0.099827
16-09-1986,MSFT,0.099827,100,0.099827,0.099827,0,0,0.099827,-33.46109620544265,0.099827
17-09-1986,MSFT,0.10243,100,0.10243,0.10243,100,0,0.10243,-33.39090385722525,0.10243
18-09-1986,MSFT,0.1033,100,0.1033,0.1033,100,0,0.1033,-66.6666666666663,0.1033
19-09-1986,MSFT,0.1033,0,0.1033,0.1033,0,0,0.1033,-49.9999999999996,0.1033
22-09-1986,MSFT,0.10243,0,0.10243,0.10243,0,0,0.10243,-100.0,0.10243
23-09-1986,MSFT,0.10417,100,0.10417,0.10417,100,0,0.10417,-33.33333333333315,0.10417
24-09-1986,MSFT,0.10287,0,0.10287,0.10287,0,0,0.10287,-74.71264367816043,0.10287
25-09-1986,MSFT,0.1007,100,0.1007,0.1007,0,0,0.1007,-100.0,0.1007
26-09-1986,MSFT,0.1007,100,0.1007,0.1007,0,0,0.1007,-49.6249278707444,0.1007
29-09-1986,MSFT,0.098091,100,0.098091,0.098091,0,0,0.098091,-100.0,0.098091
30-09-1986,MSFT,0.098091,0,0.098091,0.098091,0,0,0.098091,-100.0,0.098091
01-10-1986,MSFT,0.097223,100,0.097223,0.097223,0,0,0.097223,-59.99999999999993,0.097223
02-10-1986,MSFT,0.097223,0,0.097223,0.097223,0,0,0.097223,-66.66666666666649,0.097223
03-10-1986,MSFT,0.098091,0,0.098091,0.098091,100,0,0.098091,-50.0000000000004,0.098091
06-10-1986,MSFT,0.1059,100,0.1059,0.1059,100,0,0.1059,-25.07204610951016,0.1059
07-10-1986,MSFT,0.10807,100,0.10807,0.10807,100,0,0.10807,-50.0,0.10807
08-10-1986,MSFT,0.11111,100,0.11111,0.11111,100,0,0.11111,-23.049645390070875,0.11111
09-10-1986,MSFT,0.11458,100,0.11458,0.11458,100,0,0.11458,-42.92763157894737,0.11458
10-10-1986,MSFT,0.11979,100,0.11979,0.11979,100,0,0.11979,-27.329842931937215,0.11979
13-10-1986,MSFT,0.11545,0,0.11545,0.11545,0,0,0.11545,-100.0,0.11545
14-10-1986,MSFT,0.11632,0,0.11632,0.11632,100,0,0.11632,-49.9999999999996,0.11632
15-10-1986,MSFT,0.12153,100,0.12153,0.12153,100,0,0.12153,-14.309210526315749,0.12153
16-10-1986,MSFT,0.12153,0,0.12153,0.12153,0,0,0.12153,-50.0,0.12153
17-10-1986,MSFT,0.125,100,0.125,0.125,100,0,0.125,-20.04608294930893,0.125
20-10-1986,MSFT,0.12587,100,0.12587,0.12587,100,0,0.12587,-33.397312859884636,0.12587
21-10-1986,MSFT,0.13108,100,0.13108,0.13108,100,0,0.13108,0.0,0.13108
22-10-1986,MSFT,0.13108,100,0.13108,0.13108,0,0,0.13108,-59.90783410138214,0.13108
23-10-1986,MSFT,0.13108,100,0.13108,0.13108,0,0,0.13108,-40.09216589861786,0.13108
24-10-1986,MSFT,0.13021,100,0.13021,0.13021,0,0,0.13021,-20.04608294930893,0.13021
27-10-1986,MSFT,0.13455,100,0.13455,0.13455,100,0,0.13455,0.0,0.13455
28-10-1986,MSFT,0.13759,100,0.13759,0.13759,100,0,0.13759,-41.650671785028955,0.13759
29-10-1986,MSFT,0.13368,100,0.13368,0.13368,0,0,0.13368,-71.49917627677127,0.13368
30-10-1986,MSFT,0.13629,0,0.13629,0.13629,100,0,0.13629,-33.20537428023055,0.13629
31-10-1986,MSFT,0.13455,0,0.13455,0.13455,0,0,0.13455,-79.95391705069108,0.13455
03-11-1986,MSFT,0.13715,0,0.13715,0.13715,100,0,0.13715,-33.46153846153895,0.13715
04-11-1986,MSFT,0.14236,100,0.14236,0.14236,100,0,0.14236,0.0,0.14236
05-11-1986,MSFT,0.15104,100,0.15104,0.15104,100,0,0.15104,-8.349328214971049,0.15104
06-11-1986,MSFT,0.15452,100,0.15452,0.15452,100,0,0.15452,-44.43021766965439,0.15452
07-11-1986,MSFT,0.15365,0,0.15365,0.15365,0,0,0.15365,-39.86175115207347,0.15365
10-11-1986,MSFT,0.14757,100,0.14757,0.14757,0,0,0.14757,-87.48201438848909,0.14757
11-11-1986,MSFT,0.14844,0,0.14844,0.14844,100,0,0.14844,-100.0,0.14844
12-11-1986,MSFT,0.14844,100,0.14844,0.14844,0,0,0.14844,-59.90783410138278,0.14844
13-11-1986,MSFT,0.14627,100,0.14627,0.14627,0,0,0.14627,-87.60806916426473,0.14627
14-11-1986,MSFT,0.14757,100,0.14757,0.14757,100,0,0.14757,0.0,0.14757
17-11-1986,MSFT,0.14844,100,0.14844,0.14844,100,0,0.14844,-40.09216589861786,0.14844
18-11-1986,MSFT,0.14063,100,0.14063,0.14063,0,0,0.14063,-100.0,0.14063
19-11-1986,MSFT,0.14584,0,0.14584,0.14584,100,0,0.14584,-14.168039538715004,0.14584
20-11-1986,MSFT,0.15712,100,0.15712,0.15712,100,0,0.15712,0.0,0.15712
21-11-1986,MSFT,0.16233,100,0.16233,0.16233,100,0,0.16233,-28.500823723229058,0.16233
24-11-1986,MSFT,0.17535,100,0.17535,0.17535,100,0,0.17535,-4.55497382198944,0.17535
25-11-1986,MSFT,0.17709,100,0.17709,0.17709,100,0,0.17709,-24.78386167146973,0.17709
26-11-1986,MSFT,0.17535,0,0.17535,0.17535,0,0,0.17535,-100.0,0.17535
28-11-1986,MSFT,0.17275,100,0.17275,0.17275,0,0,0.17275,-66.60268714011528,0.17275
01-12-1986,MSFT,0.16927,100,0.16927,0.16927,0,0,0.16927,-83.30134357005737,0.16927
02-12-1986,MSFT,0.17014,0,0.17014,0.17014,100,0,0.17014,-100.0,0.17014
03-12-1986,MSFT,0.16884,100,0.16884,0.16884,0,0,0.16884,-87.35632183908062,0.16884
04-12-1986,MSFT,0.17101,100,0.17101,0.17101,100,0,0.17101,-33.39731285988473,0.17101
05-12-1986,MSFT,0.17014,0,0.17014,0.17014,0,0,0.17014,-100.0,0.17014
08-12-1986,MSFT,0.1684,100,0.1684,0.1684,0,0,0.1684,-57.23684210526332,0.1684
09-12-1986,MSFT,0.16754,0,0.16754,0.16754,0,0,0.16754,-66.53846153846213,0.16754
10-12-1986,MSFT,0.16884,100,0.16884,0.16884,100,0,0.16884,-12.391930835735264,0.16884
11-12-1986,MSFT,0.17014,100,0.17014,0.17014,100,0,0.17014,-33.333333333332625,0.17014
12-12-1986,MSFT,0.16406,100,0.16406,0.16406,0,0,0.16406,-100.0,0.16406
15-12-1986,MSFT,0.15972,100,0.15972,0.15972,0,0,0.15972,-66.70934699103718,0.15972
16-12-1986,MSFT,0.16146,0,0.16146,0.16146,100,0,0.16146,-74.92795389049044,0.16146
17-12-1986,MSFT,0.1632,0,0.1632,0.1632,100,0,0.1632,-33.07692307692282,0.1632
18-12-1986,MSFT,0.1645,100,0.1645,0.1645,100,0,0.1645,-16.538461538461053,0.1645
19-12-1986,MSFT,0.1684,100,0.1684,0.1684,100,0,0.1684,-33.397312859885076,0.1684
22-12-1986,MSFT,0.17014,100,0.17014,0.17014,100,0,0.17014,-49.9999999999996,0.17014
23-12-1986,MSFT,0.17188,0,0.17188,0.17188,100,0,0.17188,0.0,0.17188
24-12-1986,MSFT,0.17144,0,0.17144,0.17144,0,0,0.17144,-50.57471264367713,0.17144
26-12-1986,MSFT,0.17101,100,0.17101,0.17101,0,0,0.17101,-100.0,0.17101
29-12-1986,MSFT,0.16406,100,0.16406,0.16406,0,0,0.16406,-100.0,0.16406
30-12-1986,MSFT,0.1658,100,0.1658,0.1658,100,0,0.1658,-20.04608294930893,0.1658
31-12-1986,MSFT,0.16754,100,0.16754,0.16754,100,0,0.16754,-59.90783410138278,0.16754
02-01-1987,MSFT,0.1658,100,0.1658,0.1658,0,0,0.1658,-79.95391705069108,0.1658
05-01-1987,MSFT,0.17535,100,0.17535,0.17535,100,0,0.17535,-14.309210526315717,0.17535
06-01-1987,MSFT,0.17795,100,0.17795,0.17795,100,0,0.17795,-20.04608294930893,0.17795
07-01-1987,MSFT,0.1875,100,0.1875,0.1875,100,0,0.1875,0.0,0.1875
08-01-1987,MSFT,0.19358,100,0.19358,0.19358,100,0,0.19358,-24.92795389049004,0.19358
09-01-1987,MSFT,0.20139,100,0.20139,0.20139,100,0,0.20139,-9.109947643978863,0.20139
12-01-1987,MSFT,0.21441,100,0.21441,0.21441,100,0,0.21441,-10.551849605821824,0.21441
13-01-1987,MSFT,0.20834,0,0.20834,0.20834,0,0,0.20834,-55.49872122762146,0.20834
14-01-1987,MSFT,0.20834,100,0.20834,0.20834,0,0,0.20834,-16.538461538461497,0.20834
15-01-1987,MSFT,0.21962,100,0.21962,0.21962,100,0,0.21962,-31.594906003638513,0.21962
16-01-1987,MSFT,0.21441,0,0.21441,0.21441,0,0,0.21441,-54.554973821989726,0.21441
19-01-1987,MSFT,0.22222,100,0.22222,0.22222,100,0,0.22222,0.0,0.22222
20-01-1987,MSFT,0.2257,100,0.2257,0.2257,100,0,0.2257,-54.55497382198943,0.2257
21-01-1987,MSFT,0.23525,100,0.23525,0.23525,100,0,0.23525,-30.410821643286663,0.23525
22-01-1987,MSFT,0.25868,100,0.25868,0.25868,100,0,0.25868,-2.783999999999942,0.25868
23-01-1987,MSFT,0.23611,100,0.23611,0.23611,0,0,0.23611,-95.01728110599085,0.23611
26-01-1987,MSFT,0.23872,100,0.23872,0.23872,100,0,0.23872,-19.969278033794303,0.23872
27-01-1987,MSFT,0.24827,100,0.24827,0.24827,100,0,0.24827,-26.6513056835639,0.24827
28-01-1987,MSFT,0.24913,100,0.24913,0.24913,100,0,0.24913,-30.823737821080716,0.24913
29-01-1987,MSFT,0.23872,100,0.23872,0.23872,0,0,0.23872,-71.42073505211198,0.23872
30-01-1987,MSFT,0.25391,100,0.25391,0.25391,100,0,0.25391,-2.2524882137243867,0.25391
02-02-1987,MSFT,0.25348,100,0.25348,0.25348,0,0,0.25348,-100.0,0.25348
03-02-1987,MSFT,0.24913,100,0.24913,0.24913,0,0,0.24913,-61.558901682905265,0.24913
04-02-1987,MSFT,0.25,0,0.25,0.25,100,0,0.25,-20.04608294930842,0.25
05-02-1987,MSFT,0.24827,100,0.24827,0.24827,0,0,0.24827,-57.07236842105282,0.24827
06-02-1987,MSFT,0.23872,100,0.23872,0.23872,0,0,0.23872,-92.28723404255337,0.23872
09-02-1987,MSFT,0.23698,100,0.23698,0.23698,0,0,0.23698,-50.14409221901992,0.23698
10-02-1987,MSFT,0.23785,100,0.23785,0.23785,100,0,0.23785,0.0,0.23785
11-02-1987,MSFT,0.24913,100,0.24913,0.24913,100,0,0.24913,0.0,0.24913
12-02-1987,MSFT,0.2665,100,0.2665,0.2665,100,0,0.2665,-6.963042313872353,0.2665
13-02-1987,MSFT,0.26389,100,0.26389,0.26389,0,0,0.26389,-50.0411522633743,0.26389
17-02-1987,MSFT,0.26563,0,0.26563,0.26563,100,0,0.26563,-10.023041474654784,0.26563
18-02-1987,MSFT,0.24913,100,0.24913,0.24913,0,0,0.24913,-96.036866359447,0.24913
19-02-1987,MSFT,0.23872,100,0.23872,0.23872,0,0,0.23872,-78.53618421052632,0.23872
20-02-1987,MSFT,0.23611,100,0.23611,0.23611,0,0,0.23611,-42.92763157894757,0.23611
23-02-1987,MSFT,0.25087,100,0.25087,0.25087,100,0,0.25087,-14.810072556551548,0.25087
24-02-1987,MSFT,0.26302,100,0.26302,0.26302,100,0,0.26302,-6.682027649769856,0.26302
25-02-1987,MSFT,0.25868,100,0.25868,0.25868,0,0,0.25868,-84.05529953917038,0.25868
26-02-1987,MSFT,0.26823,100,0.26823,0.26823,100,0,0.26823,-34.61879432624102,0.26823
27-02-1987,MSFT,0.2665,0,0.2665,0.2665,0,0,0.2665,-44.430217669654034,0.2665
02-03-1987,MSFT,0.25868,100,0.25868,0.25868,0,0,0.25868,-81.88481675392661,0.25868
03-03-1987,MSFT,0.25868,100,0.25868,0.25868,0,0,0.25868,-42.92763157894718,0.25868
04-03-1987,MSFT,0.27691,100,0.27691,0.27691,100,0,0.27691,-4.358717434869919,0.27691
05-03-1987,MSFT,0.28993,100,0.28993,0.28993,100,0,0.28993,-31.832460732984146,0.28993
06-03-1987,MSFT,0.28907,0,0.28907,0.28907,0,0,0.28907,-27.225130890052256,0.28907
09-03-1987,MSFT,0.28386,0,0.28386,0.28386,0,0,0.28386,-77.72087067861703,0.28386
10-03-1987,MSFT,0.29254,100,0.29254,0.29254,100,0,0.29254,-26.651305683563592,0.29254
11-03-1987,MSFT,0.29688,100,0.29688,0.29688,100,0,0.29688,-33.269230769231065,0.29688
12-03-1987,MSFT,0.29818,100,0.29818,0.29818,100,0,0.29818,-20.825335892514477,0.29818
13-03-1987,MSFT,0.28733,100,0.28733,0.28733,0,0,0.28733,-68.16753926701585,0.28733
16-03-1987,MSFT,0.28559,100,0.28559,0.28559,0,0,0.28559,-9.109947643978863,0.28559
17-03-1987,MSFT,0.29514,100,0.29514,0.29514,100,0,0.29514,-14.320987654320696,0.29514
18-03-1987,MSFT,0.31077,100,0.31077,0.31077,100,0,0.31077,-15.767131594905944,0.31077
19-03-1987,MSFT,0.31684,100,0.31684,0.31684,100,0,0.31684,0.0,0.31684
20-03-1987,MSFT,0.31337,0,0.31337,0.31337,0,0,0.31337,-66.7307692307693,0.31337
23-03-1987,MSFT,0.3112,100,0.3112,0.3112,0,0,0.3112,-68.16753926701585,0.3112
24-03-1987,MSFT,0.31337,100,0.31337,0.31337,100,0,0.31337,-15.41186891054044,0.31337
25-03-1987,MSFT,0.31207,0,0.31207,0.31207,0,0,0.31207,-58.34932821497105,0.31207
26-03-1987,MSFT,0.3099,100,0.3099,0.3099,0,0,0.3099,-74.92795389049024,0.3099
27-03-1987,MSFT,0.31858,100,0.31858,0.31858,100,0,0.31858,-50.0,0.31858
30-03-1987,MSFT,0.33594,100,0.33594,0.33594,100,0,0.33594,0.0,0.33594
31-03-1987,MSFT,0.33594,100,0.33594,0.33594,0,0,0.33594,-64.27983539094639,0.33594
01-04-1987,MSFT,0.31598,100,0.31598,0.31598,0,0,0.31598,-93.92670157068076,0.31598
02-04-1987,MSFT,0.32986,0,0.32986,0.32986,100,0,0.32986,-44.465770953295085,0.32986
03-04-1987,MSFT,0.34636,100,0.34636,0.34636,100,0,0.34636,-9.489851892484952,0.34636
06-04-1987,MSFT,0.34462,0,0.34462,0.34462,0,0,0.34462,-30.069124423963267,0.34462
07-04-1987,MSFT,0.32639,100,0.32639,0.32639,0,0,0.32639,-100.0,0.32639
08-04-1987,MSFT,0.33594,0,0.33594,0.33594,100,0,0.33594,-26.651305683563592,0.33594
09-04-1987,MSFT,0.32986,0,0.32986,0.32986,0,0,0.32986,-70.04608294930892,0.32986
10-04-1987,MSFT,0.33204,0,0.33204,0.33204,100,0,0.33204,-12.39193083573456,0.33204
13-04-1987,MSFT,0.32118,100,0.32118,0.32118,0,0,0.32118,-85.7613168724279,0.32118
14-04-1987,MSFT,0.32639,100,0.32639,0.32639,100,0,0.32639,-33.35467349551847,0.32639
15-04-1987,MSFT,0.33334,100,0.33334,0.33334,100,0,0.33334,-44.430217669654034,0.33334
16-04-1987,MSFT,0.34202,100,0.34202,0.34202,100,0,0.34202,-42.08611279563372,0.34202
