Date,Forecasted Close Price
2025-03-05,124.57769010765753
2025-03-06,108.38202358171367
2025-03-07,121.18469363582045
2025-03-10,96.52669699705632
2025-03-11,123.60356315622892
2025-03-12,96.28813902133766
2025-03-13,135.15366473503622
2025-03-14,128.31708540212327
2025-03-17,139.30711330652736
2025-03-18,155.09318081397095
2025-03-19,147.4674562812944
2025-03-20,188.57690378346473
2025-03-21,161.51950370593363
2025-03-24,158.07204883838978
2025-03-25,125.72254887933423
